상품번호,코드,상품명,판매가,정가,배송비,즉시할인,포인트,바코드,오퍼코드,옵션코드,카테고리코드,판매상태,옵션명1,옵션값1,재고수량
64e2ed0eaa7ce059891c6f03,23-16,웅진 자연은 고칼슘 오렌지 캔 180ml 30개,13000.0,16900.0,0.0,0.0,0.0,,,,103369,판매중,웅진 자연은 고칼슘 오렌지 캔 180ml 30개,웅진 자연은 고칼슘 오렌지 캔 180ml 30개,9999
64e2ed6f38773c812729f95a,27-39,델몬트 망고 캔 로어슈거 240ml 30개,25000.0,32500.0,0.0,0.0,0.0,,,,103361,판매중,델몬트 망고 캔 로어슈거 240ml 30개,델몬트 망고 캔 로어슈거 240ml 30개,9999
64e2ee6ad9a3e628523d0f27,27-01-05,칠성 사이다 제로 250ml 30캔,26300.0,34190.0,0.0,0.0,0.0,,,,103409,판매중,칠성 사이다 제로 250ml 30캔,칠성 사이다 제로 250ml 30캔,9999
64e2f1ae18317743867bdb8f,24-701,동서 스타벅스 병커피 281ml 16개,39700.0,51610.0,0.0,0.0,0.0,,,,13337,판매중,동서 스타벅스 병커피 281ml 16개,동서 스타벅스 병커피 281ml 16개,9999
64e2f2419f06219664ca74bb,37-02,유한락스 후레쉬 1L 12개,37200.0,48360.0,0.0,0.0,0.0,,,,11032,판매중,유한락스 후레쉬 1L 12개,유한락스 후레쉬 1L 12개,9999
64e2f27cbfb6a8e4c294f0be,21-108-110-13,남양 프렌치카페 커피믹스 (180T+20T) 4개,117700.0,152700.0,0.0,0.0,0.0,,,,103968,판매중,남양 프렌치카페 커피믹스 (180T+20T) 4개,남양 프렌치카페 커피믹스 (180T+20T) 4개,9999
64e2f3df65c08def1b3554ec,15-15-04,햇반기획 200g 48입,47400.0,61620.0,0.0,0.0,0.0,,,,103066,판매중,햇반기획 200g 48입,햇반기획 200g 48입,9999
64e2f4466613dce4337663d5,12-01-05,동원 보성홍차 아이스티 제로 레몬맛 500ml 24개,21400.0,27820.0,0.0,0.0,0.0,,,,103401,판매중,동원 보성홍차 아이스티 제로 레몬맛 500ml 24개,동원 보성홍차 아이스티 제로 레몬맛 500ml 24개,9999
64e2f4e70a7276857ebdf2ea,11-75-02,동서 리치스 블랙 올리브 홀피티드3kg 5개,85300.0,110890.0,0.0,0.0,0.0,,,,103093,판매중,동서 리치스 블랙 올리브 홀피티드3kg 5개,동서 리치스 블랙 올리브 홀피티드3kg 5개,9999
64e2f53838773c81272a7305,28-18,데미소다 레몬 250ml 30캔,20100.0,26130.0,0.0,0.0,0.0,,,,103407,판매중,데미소다 레몬 250ml 30캔,데미소다 레몬 250ml 30캔,9999
64e2f57265d0a6c7021afe3f,25-50-07,진로 토닉워터 제로 300ml 24개,20100.0,26130.0,0.0,0.0,0.0,,,,103407,판매중,진로 토닉워터 제로 300ml 24개,진로 토닉워터 제로 300ml 24개,9996
64e2f6a2754ba81a37ef6507,28-06,미에로화이바 화이브 미니 100ml 100병,67200.0,87360.0,0.0,0.0,0.0,,,,103389,판매중,미에로화이바 화이브 미니 100ml 100병,미에로화이바 화이브 미니 100ml 100병,9999
64e2f7cac38d4c6baf99363d,23-18,웅진 하늘보리500ml 20개,16600.0,21580.0,0.0,0.0,0.0,,,,103398,판매중,웅진 하늘보리500ml 20개,웅진 하늘보리500ml 20개,9982
64e2f89b3d77266ba9a8dc19,23-34-01,웅진 자연은 사과 1.5L 12개,34300.0,44590.0,0.0,0.0,0.0,,,,103365,판매중,웅진 자연은 사과 1.5L 12개,웅진 자연은 사과 1.5L 12개,9999
64e2fbc313cdadcbaf4f8b24,23-23-01,웅진 자연은 알로에 500ml 20개,28500.0,37050.0,0.0,0.0,0.0,,,,103367,판매중,웅진 자연은 알로에 500ml 20개,웅진 자연은 알로에 500ml 20개,9999
64e2fd10ef6111a430d867ee,22-23-01,팔도 김치왕뚜껑 컵라면 18입,24300.0,31590.0,0.0,0.0,0.0,,,,13221,판매중,팔도 김치왕뚜껑 컵라면 18입,팔도 김치왕뚜껑 컵라면 18입,9999
64e2fd87083a8dec4cbf7bec,54-21-03,팔도 비빔면 컵라면 16입,22200.0,28860.0,0.0,0.0,0.0,,,,13221,판매중,팔도 비빔면 컵라면 16입,팔도 비빔면 컵라면 16입,9999
64e2fe9d73aad1f7b5e882a4,22-51-03,팔도 짜장면 봉지라면 32입,47700.0,62010.0,0.0,0.0,0.0,,,,13213,판매중,팔도 짜장면 봉지라면 32입,팔도 짜장면 봉지라면 32입,9999
64e2ff562b3aab85922fdae1,21-108-110-07,남양 프렌치카페 커피믹스 (90T+10T) 8개,117900.0,152500.0,0.0,0.0,0.0,,,,103968,판매중,남양 프렌치카페 커피믹스 (90T+10T) 8개,남양 프렌치카페 커피믹스 (90T+10T) 8개,9995
64e30083d8d78b453aebd9b3,23-29,웅진 자연은 토마토 500ml 20개,30600.0,39780.0,0.0,0.0,0.0,,,,103373,판매중,웅진 자연은 토마토 500ml 20개,웅진 자연은 토마토 500ml 20개,9999
64e302de64734a2ecb5a5502,30-12-03,블랙보리 라이트 175ml 90개 (30개 3박스),28700.0,37310.0,0.0,0.0,0.0,,,,103398,판매중,블랙보리 라이트 175ml 90개 (30개 3박스),블랙보리 라이트 175ml 90개 (30개 3박스),9999
64e30329cff6794f8b1140cf,23-16,웅진 자연은 고칼슘 오렌지 캔 180ml 90개 (30개 3박스),31700.0,41210.0,0.0,0.0,0.0,,,,103369,판매중,웅진 자연은 고칼슘 오렌지 캔 180ml 90개 (30개 3박스),웅진 자연은 고칼슘 오렌지 캔 180ml 90개 (30개 3박스),9999
64e3066eaa7ce059891df61d,12-11-01,동원 쿨피스 제로 복숭아맛 230ml 60개 (30개 2박스),29400.0,38220.0,0.0,0.0,0.0,,,,100012,판매중,동원 쿨피스 제로 복숭아맛 230ml 60개 (30개 2박스),동원 쿨피스 제로 복숭아맛 230ml 60개 (30개 2박스),9999
64e306ac6232dac104a11638,27-08-01,칠성사이다 (업소용) 슬림캔 245ml 60캔 (30캔 2박스),41700.0,54210.0,0.0,0.0,0.0,,,,103409,판매중,칠성사이다 (업소용) 슬림캔 245ml 60캔 (30캔 2박스),칠성사이다 (업소용) 슬림캔 245ml 60캔 (30캔 2박스),9999
64e306e4e42ce4c606f08e9a,31-03-08,몬스터에너지 제로슈가 355ml 48개 (24개 2박스),69800.0,88000.0,0.0,0.0,0.0,,,,103407,판매중,몬스터에너지 제로슈가 355ml 48개 (24개 2박스),몬스터에너지 제로슈가 355ml 48개 (24개 2박스),9999
64e30720c8f68c1d5d9a2c9e,31-03-06,몬스터에너지 파이프라인펀치 (핑크) 355ml 48개 (24개 2박스),69800.0,87600.0,0.0,0.0,0.0,,,,103407,판매중,몬스터에너지 파이프라인펀치 (핑크) 355ml 48개 (24개 2박스),몬스터에너지 파이프라인펀치 (핑크) 355ml 48개 (24개 2박스),9999
64e307a147a0c142351e044c,27-39,델몬트 망고 캔 로어슈거 240ml 60개 (30개 2박스),47300.0,61490.0,0.0,0.0,0.0,,,,103361,판매중,델몬트 망고 캔 로어슈거 240ml 60개 (30개 2박스),델몬트 망고 캔 로어슈거 240ml 60개 (30개 2박스),9999
64e307e39b7dd7e8cfaa71cd,27-01-05,칠성 사이다 제로 250ml 60캔 (30캔 2박스),49800.0,64740.0,0.0,0.0,0.0,,,,103409,판매중,칠성 사이다 제로 250ml 60캔 (30캔 2박스),칠성 사이다 제로 250ml 60캔 (30캔 2박스),9999
64e30822bfc34b5ea707956e,28-18,데미소다 레몬 250ml 60캔 (30캔 2박스),37500.0,48750.0,0.0,0.0,0.0,,,,103407,판매중,데미소다 레몬 250ml 60캔 (30캔 2박스),데미소다 레몬 250ml 60캔 (30캔 2박스),9999
64e30861d3d71e2f8a2bacb8,25-50-07,진로 토닉워터 제로 300ml 48개 (24개 2박스),37500.0,48750.0,0.0,0.0,0.0,,,,103407,판매중,진로 토닉워터 제로 300ml 48개 (24개 2박스),진로 토닉워터 제로 300ml 48개 (24개 2박스),9999
653f38ee2e65e238e3b308f4,21-91-01,웅진 달달하게 건강을 채우는 꿀물 180ml 30캔,13300.0,17290.0,0.0,0.0,0.0,,,,103387,판매중,웅진 달달하게 건강을 채우는 꿀물 180ml 30캔,웅진 달달하게 건강을 채우는 꿀물 180ml 30캔,9999
653f41a28da35b7f2c5640fc,32-01.,포도봉봉 238ml 24개,17700.0,23010.0,0.0,0.0,0.0,,,,103355,판매중,포도봉봉 238ml 24개,포도봉봉 238ml 24개,9999
653f42120bcf1286f74e524c,31-17-03,스프라이트 제로 355ml 24개,19600.0,25100.0,0.0,0.0,0.0,,,,103409,판매중,스프라이트 제로 355ml 24개,스프라이트 제로 355ml 24개,9997
653f45b4e53e1a0a653fdb8c,32-19-06,코코팜 망고 코코넛 340ml 24개,18900.0,24570.0,0.0,0.0,0.0,,,,103355,판매중,코코팜 망고 코코넛 340ml 24개,코코팜 망고 코코넛 340ml 24개,9999
653f46708172d6a74ef58eec,31-44-08,환타 파인애플 500ml 24개,22300.0,28990.0,0.0,0.0,0.0,,,,103413,판매중,환타 파인애플 500ml 24개,환타 파인애플 500ml 24개,9998
653f4766490e9435d83a998b,23-31,웅진 자연은 포도주스 1.5L 12개,36800.0,47840.0,0.0,0.0,0.0,,,,103375,판매중,웅진 자연은 포도주스 1.5L 12개,웅진 자연은 포도주스 1.5L 12개,9999
653f47c98a15c4e3919c9251,31-13-04,파워에이드 제로 600ml 20개,29200.0,37960.0,0.0,0.0,0.0,,,,13335,판매중,파워에이드 제로 600ml 20개,파워에이드 제로 600ml 20개,9999
653f5226b377ea3a23513748,21-91-01,웅진 달달하게 건강을 채우는 꿀물 180ml 90캔  (30캔 x 3박스),32800.0,42640.0,0.0,0.0,0.0,,,,103387,판매중,웅진 달달하게 건강을 채우는 꿀물 180ml 90캔  (30캔 x 3박스),웅진 달달하게 건강을 채우는 꿀물 180ml 90캔  (30캔 x 3박스),9999
653f55bb6fc8ee57c1824ef6,31-11-01,스프라이트 제로 355ml 48개 (24개 x 2박스),35800.0,46540.0,0.0,0.0,0.0,,,,103409,판매중,스프라이트 제로 355ml 48개 (24개 x 2박스),스프라이트 제로 355ml 48개 (24개 x 2박스),9999
653f5625490e9435d83a9be5,27-15-10,칠성사이다 제로 355ml 48개 (24개 x 2박스),37700.0,49010.0,0.0,0.0,0.0,,,,103409,판매중,칠성사이다 제로 355ml 48개 (24개 x 2박스),칠성사이다 제로 355ml 48개 (24개 x 2박스),9999
653f574d8da35b7f2c5643a0,32-19-06,코코팜 망고 코코넛 340ml 48개 (24개 x 2박스),35100.0,45630.0,0.0,0.0,0.0,,,,103355,판매중,코코팜 망고 코코넛 340ml 48개 (24개 x 2박스),코코팜 망고 코코넛 340ml 48개 (24개 x 2박스),9999
65711c3dc1bb209b4f9713d0,FH6-14-13-01,강구나루 황도슬라이스400g 6개,11100.0,14500.0,0.0,0.0,0.0,,,,103082,판매중,강구나루 황도슬라이스400g 6개,강구나루 황도슬라이스400g 6개,9999
65711ce07fe625cc7b0d8985,FH6-14-12,강구나루 꽁치400g 6개,21300.0,27690.0,0.0,0.0,0.0,,,,103079,판매중,강구나루 꽁치400g 6개,강구나루 꽁치400g 6개,9999
65711d568b194adeac1d1247,FH6-14-10,펭귄 황도슬라이스400g 6개,11600.0,15080.0,0.0,0.0,0.0,,,,103082,판매중,펭귄 황도슬라이스400g 6개,펭귄 황도슬라이스400g 6개,9976
65711e0fc1bb209b4f971404,FH6-14-01,펭귄 한마리꽁치400g 6개,25100.0,32630.0,0.0,0.0,0.0,,,,103079,판매중,펭귄 한마리꽁치400g 6개,펭귄 한마리꽁치400g 6개,9995
65711e82ea40c7ffcbb91c6c,FH6-10-08-02,유동 황도슬라이스400g 6개,11500.0,14950.0,0.0,0.0,0.0,,,,103082,판매중,유동 황도슬라이스400g 6개,유동 황도슬라이스400g 6개,9999
65711f0778da5390b91ddbac,FH6-10-00,유동 골뱅이400g 6개,62600.0,81380.0,0.0,0.0,0.0,,,,103080,판매중,유동 골뱅이400g 6개,유동 골뱅이400g 6개,9999
6583c0862311fdd2945d1021,SP340G6EA-16-05,롯데 런천미트 340g 6개입,17300.0,22490.0,0.0,0.0,0.0,,,,103090,판매중,롯데 런천미트 340g 6개입,롯데 런천미트 340g 6개입,9999
6583ce3cc0de49f21c8cf213,SG1KG4EA-15-40-03,백설 갈색설탕 1kg 4개,14700.0,19110.0,0.0,0.0,0.0,,,,103130,판매중,백설 갈색설탕 1kg 4개,백설 갈색설탕 1kg 4개,9999
6583ceb688f6b89162c49ee1,CMN200T1EA-24-12-10,맥실 모카골드 200T 1개,35500.0,46150.0,0.0,0.0,0.0,,,,103968,판매중,맥실 모카골드 200T 1개,맥실 모카골드 200T 1개,9999
6583cf035c398250643568d0,CMR30T1EA-21-108-02,루카스나인 바닐라라떼 30T 1개,14800.0,19240.0,0.0,0.0,0.0,,,,103968,판매중,루카스나인 바닐라라떼 30T 1개,루카스나인 바닐라라떼 30T 1개,9999
6583cf338cd4d872bdd0329a,CMR30T1EA-21-108-05,루카스나인 더블샷라떼 30T 1개,14700.0,19110.0,0.0,0.0,0.0,,,,103968,판매중,루카스나인 더블샷라떼 30T 1개,루카스나인 더블샷라떼 30T 1개,9996
6583d64e0eed79a3c86f3a56,GB140G12EA-10-02,유동 골뱅이 140g 12개,49400.0,64220.0,0.0,0.0,0.0,,,,103080,판매중,유동 골뱅이 140g 12개,유동 골뱅이 140g 12개,9999
6583d69b7e10072a01df6d87,GB130G12EA-10-07,유동 번데기 130g 12개,13600.0,17680.0,0.0,0.0,0.0,,,,103081,판매중,유동 번데기 130g 12개,유동 번데기 130g 12개,9997
6583d6d778d3cceb4d2109d3,GB280G6EA-10-14,유동 뚝배기번데기탕 얼큰한맛 6개,14100.0,18330.0,0.0,0.0,0.0,,,,103081,판매중,유동 뚝배기번데기탕 얼큰한맛 6개,유동 뚝배기번데기탕 얼큰한맛 6개,9999
6583d719bb26d66d646baff8,GB230G6EA-10-01,유동 골뱅이 230g 6개,38400.0,49920.0,0.0,0.0,0.0,,,,103080,판매중,유동 골뱅이 230g 6개,유동 골뱅이 230g 6개,9999
6583d799732087909ee9874a,GB280G6EA-10-29,유동 번데기 280g 6개,12900.0,16770.0,0.0,0.0,0.0,,,,103081,판매중,유동 번데기 280g 6개,유동 번데기 280g 6개,9999
6583d8910a47ed9170954f50,GB280G6EA-10-14-02,유동 뚝배기번데기탕 구수한맛 6개,14100.0,18330.0,0.0,0.0,0.0,,,,103081,판매중,유동 뚝배기번데기탕 구수한맛 6개,유동 뚝배기번데기탕 구수한맛 6개,9999
659776266d07ead3b30f3275,50-24-01,동원런천67호 4세트 명절 추석 선물세트,131300.0,170690.0,0.0,0.0,0.0,,,,13252,판매중,동원런천67호 4세트 명절 추석 선물세트,동원런천67호 4세트 명절 추석 선물세트,9999
65977661039cba425791b818,50-24-01,동원런천67호 1세트 명절 추석 선물세트,36000.0,46800.0,0.0,0.0,0.0,,,,13252,판매중,동원런천67호 1세트 명절 추석 선물세트,동원캔67호 1세트 명절 추석 선물세트,9999
65d6eecb28a27207227e2200,20-90,광동 썬키스트 모과생강 280ml 24개,25700.0,33410.0,0.0,0.0,0.0,,,,103396,판매중,광동 썬키스트 모과생강 280ml 24개,광동 썬키스트 모과생강 280ml 24개,9999
65d6ef3abe1d47212b3ac4c6,20-90-01,광동 썬키스트 허니유자 280ml 24개,25700.0,33410.0,0.0,0.0,0.0,,,,103396,판매중,광동 썬키스트 허니유자 280ml 24개,광동 썬키스트 허니유자 280ml 24개,9999
65d6ef845340cb4393dd47ae,20-90-02,광동 썬키스트 레몬에이드 500ml 24개,28900.0,37570.0,0.0,0.0,0.0,,,,103396,판매중,광동 썬키스트 레몬에이드 500ml 24개,광동 썬키스트 레몬에이드 500ml 24개,9999
65d6efd428a27207227e22bc,20-90,광동 썬키스트 모과생강 280ml 48개,48600.0,63180.0,0.0,0.0,0.0,,,,103396,판매중,광동 썬키스트 모과생강 280ml 48개,광동 썬키스트 모과생강 280ml 48개,9999
65d6f01f5340cb4393dd47df,20-90-01,광동 썬키스트 허니유자 280ml 48개,48600.0,63180.0,0.0,0.0,0.0,,,,103396,판매중,광동 썬키스트 허니유자 280ml 48개,광동 썬키스트 허니유자 280ml 48개,9999
65f3b117de7a74984b3c4767,22-57,영진구론산 탄산오리지날 150ml 30개,22700.0,29510.0,0.0,0.0,0.0,,,,103387,판매중,영진구론산 탄산오리지날 150ml 30개,영진구론산 탄산오리지날 150ml 30개,9974
65f3b1e2f6928ec8c5fdfc33,25-273,광동 생강쌍화 120ml 100개,86500.0,112450.0,0.0,0.0,0.0,,,,103985,판매중,광동 생강쌍화 120ml 100개,광동 생강쌍화 120ml 100개,9999
65f3c9c754332d6750e3cacf,31-22-02-CB-31-03-05,코카콜라 업소용 355ml 일반 24개 + 코카콜라 업소용 제로 24개 세트상품,45500.0,56500.0,0.0,0.0,0.0,,,,103412,판매중,코카콜라 업소용 355ml 일반 24개 + 코카콜라 업소용 제로 24개 세트상품,코카콜라 업소용 355ml 일반 24개 + 코카콜라 업소용 제로 24개 세트상품,9999
65f3ca9cee3ef97cbbe88148,31-03-07-CB-31-03-08,몬스터에너지 355ml 망고로코 24캔 + 제로슈가 24캔 세트상품,72800.0,89800.0,0.0,0.0,0.0,,,,103407,판매중,몬스터에너지 355ml 망고로코 24캔 + 제로슈가 24캔 세트상품,몬스터에너지 355ml 망고로코 24캔 + 제로슈가 24캔 세트상품,9999
65f3caf513de085c6da87f56,31-03-07-CB-31-03-01,몬스터에너지 355ml 망고로코 24캔 + 울트라 24캔 세트상품,72800.0,88900.0,0.0,0.0,0.0,,,,103407,판매중,몬스터에너지 355ml 망고로코 24캔 + 울트라 24캔 세트상품,몬스터에너지 355ml 망고로코 24캔 + 울트라 24캔 세트상품,9999
65f3cba954332d6750e3cb6c,31-03-08-CB-31-03-01,몬스터에너지 355ml 제로슈가 24캔 + 울트라 24캔 세트상품,72800.0,87600.0,0.0,0.0,0.0,,,,103407,판매중,몬스터에너지 355ml 제로슈가 24캔 + 울트라 24캔 세트상품,몬스터에너지 355ml 제로슈가 24캔 + 울트라 24캔 세트상품,9999
65f3cbedf6928ec8c5fe086a,31-47-01-CB-31-47,환타 355ml 파인애플맛 24개 + 오렌지맛 24개,34300.0,44590.0,0.0,0.0,0.0,,,,103407,판매중,환타 355ml 파인애플맛 24개 + 오렌지맛 24개,환타 355ml 파인애플맛 24개 + 오렌지맛 24개,9999
65f3cc3d60c8f20644b16f52,31-40-10,조지아 맥스 240ml 30개,20100.0,26130.0,0.0,0.0,0.0,,,,13337,판매중,조지아 맥스 240ml 30개,조지아 맥스 240ml 30개,9996
65f3cedcee3ef97cbbe882f8,22-10-14,팔도 뽀로로 바나나맛 235ml 24개,21800.0,28340.0,0.0,0.0,0.0,,,,100012,판매중,팔도 뽀로로 바나나맛 235ml 24개,팔도 뽀로로 바나나맛 235ml 24개,9999
65f3cfaecede8f0fcdfc2890,28-17,데자와 250ml 30개,24700.0,32110.0,0.0,0.0,0.0,,,,103355,판매중,데자와 250ml 30개,데자와 250ml 30개,9999
65f3d387cede8f0fcdfc2a8d,32-19,코코팜 포도 238ml 24개,17500.0,22750.0,0.0,0.0,0.0,,,,103355,판매중,코코팜 포도 238ml 24개,코코팜 포도 238ml 24개,9999
65f3d3c198cac5aae6cdea03,28-22,데미소다 복숭아맛 250ml 30개,20500.0,26650.0,0.0,0.0,0.0,,,,103407,판매중,데미소다 복숭아맛 250ml 30개,데미소다 복숭아맛 250ml 30개,9999
65f3d4ab13de085c6da88405,25-01-CB-25-01-01,매일카페라떼 마일드 10개 + 로어슈거 10개 세트상품,29800.0,38740.0,0.0,0.0,0.0,,,,13337,판매중,매일카페라떼 마일드 10개 + 로어슈거 10개 세트상품,매일카페라떼 마일드 10개 + 로어슈거 10개 세트상품,9999
65f3d4ee13de085c6da8841b,25-01-CB-25-02,매일카페라떼 마일드 10개 + 카라멜마끼아토 10개 세트상품,29800.0,38740.0,0.0,0.0,0.0,,,,13337,판매중,매일카페라떼 마일드 10개 + 카라멜마끼아토 10개 세트상품,매일카페라떼 마일드 10개 + 카라멜마끼아토 10개 세트상품,9999
65f3d52e32b438ba159dd446,25-01-01-CB-25-02,매일카페라떼 로어슈거 10개 + 카라멜마끼아토 10개 세트상품,29800.0,38740.0,0.0,0.0,0.0,,,,13337,판매중,매일카페라떼 로어슈거 10개 + 카라멜마끼아토 10개 세트상품,매일카페라떼 로어슈거 10개 + 카라멜마끼아토 10개 세트상품,9999
65f3d5b113de085c6da8847e,11-40-001-CB-11-40-112,동원참치 150g 살코기 12개 + 고추참치 12개 세트상품,55000.0,71500.0,0.0,0.0,0.0,,,,103101,판매중,동원참치 150g 살코기 12개 + 고추참치 12개 세트상품,동원참치 150g 살코기 12개 + 고추참치 12개 세트상품,9999
65f3d64c09baf8aef6122240,52-55.,참맑은 알로에 175ml 30개,12300.0,15990.0,0.0,0.0,0.0,,,,103355,판매중,참맑은 알로에 175ml 30개,참맑은 알로에 175ml 30개,9999
65f3dea832b438ba159ddb45,35-18-06,참맑은 유자 175ml 30개,13100.0,17030.0,0.0,0.0,0.0,,,,103355,판매중,참맑은 유자 175ml 30개,참맑은 유자 175ml 30개,9999
65f3df30b3f71587b71cc2d9,31-01-011,코카콜라 제로 업소용 190ml 30개,20900.0,26300.0,0.0,0.0,0.0,,,,103412,판매중,코카콜라 제로 업소용 190ml 30개,코카콜라 제로 업소용 190ml 30개,9999
65f3dfe0ee3ef97cbbe889b0,31-40-10,조지아 맥스 240ml 60개,37500.0,48750.0,0.0,0.0,0.0,,,,13337,판매중,조지아 맥스 240ml 60개,조지아 맥스 240ml 60개,9999
65f3e01d0d77872dd10dd179,22-10-14,팔도 뽀로로 바나나맛 235ml 48개,40900.0,53170.0,0.0,0.0,0.0,,,,100012,판매중,팔도 뽀로로 바나나맛 235ml 48개,팔도 뽀로로 바나나맛 235ml 48개,9999
65f3e10f60c8f20644b178ca,28-17,데자와 250ml 60개,46700.0,60710.0,0.0,0.0,0.0,,,,103355,판매중,데자와 250ml 60개,데자와 250ml 60개,9999
65f3e15e09baf8aef61228a0,32-19,코코팜 포도 238ml 48개,32300.0,41990.0,0.0,0.0,0.0,,,,103355,판매중,코코팜 포도 238ml 48개,코코팜 포도 238ml 48개,9999
65f3e193ee3ef97cbbe88ab8,28-22,데미소다 복숭아맛 250ml 60개,38300.0,49790.0,0.0,0.0,0.0,,,,103407,판매중,데미소다 복숭아맛 250ml 60개,데미소다 복숭아맛 250ml 60개,9999
65f3e1ca532c75e9ab58e58a,25-01-CB-25-01-01,매일카페라떼 마일드 20개 + 로어슈거 20개 세트상품,56700.0,73710.0,0.0,0.0,0.0,,,,13337,판매중,매일카페라떼 마일드 20개 + 로어슈거 20개 세트상품,매일카페라떼 마일드 20개 + 로어슈거 20개 세트상품,9999
65f3e202bbed50cd28f3ccb8,25-01-CB-25-02,매일카페라떼 마일드 20개 + 카라멜마끼아토 20개 세트상품,56700.0,73710.0,0.0,0.0,0.0,,,,13337,판매중,매일카페라떼 마일드 20개 + 카라멜마끼아토 20개 세트상품,매일카페라떼 마일드 20개 + 카라멜마끼아토 20개 세트상품,9999
65f3e246b3f71587b71cc3c2,25-01-01-CB-25-02,매일카페라떼 로어슈거 20개 + 카라멜마끼아토 20개 세트상품,56700.0,73710.0,0.0,0.0,0.0,,,,13337,판매중,매일카페라떼 로어슈거 20개 + 카라멜마끼아토 20개 세트상품,매일카페라떼 로어슈거 20개 + 카라멜마끼아토 20개 세트상품,9999
65f3e27613de085c6da889b6,11-40-001-CB-11-40-112,동원참치 150g 살코기 24개 + 고추참치 24개 세트상품,107300.0,139490.0,0.0,0.0,0.0,,,,103101,판매중,동원참치 150g 살코기 24개 + 고추참치 24개 세트상품,동원참치 150g 살코기 24개 + 고추참치 24개 세트상품,9999
65f3e2b45221a2b8dd4d4e0a,52-55.,참맑은 알로에 175ml 90개,30700.0,39910.0,0.0,0.0,0.0,,,,103355,판매중,참맑은 알로에 175ml 90개,참맑은 알로에 175ml 90개,9999
65f3e2f460c8f20644b17a11,35-18-06,참맑은 유자 175ml 90개,32900.0,42770.0,0.0,0.0,0.0,,,,103355,판매중,참맑은 유자 175ml 90개,참맑은 유자 175ml 90개,9999
65f3e32232b438ba159ddcca,31-01-011,코카콜라 제로 업소용 190ml 90개,56500.0,68200.0,0.0,0.0,0.0,,,,103412,판매중,코카콜라 제로 업소용 190ml 90개,코카콜라 제로 업소용 190ml 90개,9999
6600e6d40f639c751632681d,31-03-10,몬스터에너지 355ml 피치킨 24캔,36500.0,43800.0,0.0,0.0,0.0,,,,103407,판매중,몬스터에너지 355ml 피치킨 24캔,몬스터에너지 355ml 피치킨 24캔,9999
6600e70f0f639c751632687a,31-03-10,몬스터에너지 355ml 피치킨 48캔,69800.0,84700.0,0.0,0.0,0.0,,,,103407,판매중,몬스터에너지 355ml 피치킨 48캔,몬스터에너지 355ml 피치킨 48캔,9999
6618ba918ca0998bdc00dd3b,22-01-06,비락식혜 제로 238ml 24개,16400.0,21320.0,0.0,0.0,0.0,,,,103400,판매중,비락식혜 제로 238ml 24개,비락식혜 제로 238ml 24개,9999
6618bb1b2dece24d62e31b3b,22-01-06,비락식혜 제로 238ml 48개,30100.0,39130.0,0.0,0.0,0.0,,,,103400,판매중,비락식혜 제로 238ml 48개,비락식혜 제로 238ml 48개,9999
6618bb6542f9f6f3dc6b1a31,22-04-00,비락식혜 제로 1.5L 8개,26700.0,34710.0,0.0,0.0,0.0,,,,103400,판매중,비락식혜 제로 1.5L 8개,비락식혜 제로 1.5L 8개,9995
6634637cc5d32fcb96936368,35-18-09,참맑은 머스캣 175ml 30개,12300.0,15990.0,0.0,0.0,0.0,,,,103355,판매중,참맑은 머스캣 175ml 30개,참맑은 머스캣 175ml 30개,9999
663463b40a851de80208ea09,35-18-09,참맑은 머스캣 175ml 90개,30700.0,39910.0,0.0,0.0,0.0,,,,103355,판매중,참맑은 머스캣 175ml 90개,참맑은 머스캣 175ml 90개,9999
66346406438b8d662152bc77,35-18-08,참맑은 배 175ml 30개,13100.0,17030.0,0.0,0.0,0.0,,,,103355,판매중,참맑은 배 175ml 30개,참맑은 배 175ml 30개,9999
6634645d1e4cc92fcb1fd061,35-18-08,참맑은 배 175ml 90개,33000.0,42900.0,0.0,0.0,0.0,,,,103355,판매중,참맑은 배 175ml 90개,참맑은 배 175ml 90개,9999
66346f50391f9c4e42a6ea17,35-18-07,참맑은 사과 175ml 30개,12600.0,16380.0,0.0,0.0,0.0,,,,103355,판매중,참맑은 사과 175ml 30개,참맑은 사과 175ml 30개,9999
663470aac38761c3cd6a3079,35-18-07,참맑은 사과 175ml 90개,31300.0,40690.0,0.0,0.0,0.0,,,,103355,판매중,참맑은 사과 175ml 90개,참맑은 사과 175ml 90개,9999
667a5d0e553159c0d2394414,24-35-03,티오피 더블랙 380ml 24개,32500.0,42250.0,0.0,0.0,0.0,,,,13337,판매중,티오피 더블랙 380ml 24개,티오피 더블랙 380ml 24개,9989
667a5d85bdbccb25566906ed,24-35-02,티오피 스위트아메리카노 380ml 24개,32500.0,42250.0,0.0,0.0,0.0,,,,13337,판매중,티오피 스위트아메리카노 380ml 24개,티오피 스위트아메리카노 380ml 24개,9998
667a5df6639295ff1ecf4d3e,24-35-01,티오피 마스터라떼 380ml 24개,32500.0,42250.0,0.0,0.0,0.0,,,,13337,판매중,티오피 마스터라떼 380ml 24개,티오피 마스터라떼 380ml 24개,9987
667a5e5c71f5fdef6b2d3a32,24-174,티오피 스위트아메리카노 275ml 24개,27000.0,35100.0,0.0,0.0,0.0,,,,13337,판매중,티오피 스위트아메리카노 275ml 24개,티오피 스위트아메리카노 275ml 24개,9999
