상품번호,코드,상품명,판매가,정가,배송비,즉시할인,포인트,바코드,오퍼코드,옵션코드
93384858183,PC002652,"동원 자연산 골뱅이, 13개, 140g",50300.0,62300.0,0.0,0.0,0.0,,,
93384858163,PC002652,"동원 자연산 골뱅이, 14개, 140g",53870.0,66700.0,0.0,0.0,0.0,,,
93384858192,PC002652,"동원 자연산 골뱅이, 15개, 140g",57330.0,71000.0,0.0,0.0,0.0,,,
93384858182,PC002652,"동원 자연산 골뱅이, 16개, 140g",60800.0,75300.0,0.0,0.0,0.0,,,
93384858186,PC002652,"동원 자연산 골뱅이, 17개, 140g",64370.0,79700.0,0.0,0.0,0.0,,,
93384858169,PC002652,"동원 자연산 골뱅이, 18개, 140g",67830.0,84000.0,0.0,0.0,0.0,,,
93384858194,PC002652,"동원 자연산 골뱅이, 140g, 19개",71300.0,88300.0,0.0,0.0,0.0,,,
93384858164,PC002652,"동원 자연산 골뱅이, 20개, 140g",74870.0,92700.0,0.0,0.0,0.0,,,
93384858181,PC002652,"동원 자연산 골뱅이, 21개, 140g",78330.0,97000.0,0.0,0.0,0.0,,,
93384858199,PC002652,"동원 자연산 골뱅이, 22개, 140g",81800.0,101300.0,0.0,0.0,0.0,,,
93384858189,PC002652,"동원 자연산 골뱅이, 140g, 23개",85370.0,105700.0,0.0,0.0,0.0,,,
93384858195,PC002652,동원 자연산골뱅이 140g 24개,88830.0,110000.0,0.0,0.0,0.0,,,
93384858176,PC002652,"동원 자연산 골뱅이, 140g, 25개",92300.0,114300.0,0.0,0.0,0.0,,,
93384858157,PC002652,"동원 자연산 골뱅이, 26개, 140g",95870.0,118700.0,0.0,0.0,0.0,,,
93384858179,PC002652,"동원 자연산 골뱅이, 140g, 27개",99330.0,123000.0,0.0,0.0,0.0,,,
93384858153,PC002652,"동원 자연산 골뱅이, 140g, 28개",102800.0,127300.0,0.0,0.0,0.0,,,
93384858152,PC002652,"동원 자연산 골뱅이, 140g, 29개",106370.0,131700.0,0.0,0.0,0.0,,,
93384858171,PC002652,"동원 자연산 골뱅이, 30개, 140g",109830.0,136000.0,0.0,0.0,0.0,,,
93384858168,PC002652,"동원 통조림 자연산 골뱅이 (140G), 140g, 31개",113400.0,140400.0,0.0,0.0,0.0,,,
93384858162,PC002652,"동원 자연산 골뱅이, 140g, 32개",116870.0,144700.0,0.0,0.0,0.0,,,
93384858167,PC002652,"동원 자연산 골뱅이, 140g, 33개",120330.0,149000.0,0.0,0.0,0.0,,,
93384858155,PC002652,"동원 자연산 골뱅이, 140g, 34개",123900.0,153400.0,0.0,0.0,0.0,,,
93384858180,PC002652,"동원 자연산 골뱅이, 140g, 35개",127370.0,157700.0,0.0,0.0,0.0,,,
93384858174,PC002652,"동원 자연산 골뱅이, 140g, 36개",130830.0,162000.0,0.0,0.0,0.0,,,
93384858188,PC002652,"동원 자연산 골뱅이, 37개, 140g",134400.0,166400.0,0.0,0.0,0.0,,,
93384858160,PC002652,"동원 자연산 골뱅이, 38개, 140g",137870.0,170700.0,0.0,0.0,0.0,,,
93384858161,PC002652,"동원 자연산 골뱅이, 39개, 140g",141330.0,175000.0,0.0,0.0,0.0,,,
93384858196,PC002652,"동원 자연산 골뱅이, 40개, 140g",144900.0,179400.0,0.0,0.0,0.0,,,
93384858172,PC002652,"동원 자연산 골뱅이, 41개, 140g",148370.0,183700.0,0.0,0.0,0.0,,,
93384858158,PC002652,"동원 자연산 골뱅이, 42개, 140g",151830.0,188000.0,0.0,0.0,0.0,,,
93384858166,PC002652,"동원 자연산 골뱅이, 43개, 140g",155400.0,192400.0,0.0,0.0,0.0,,,
93384858175,PC002652,"동원 자연산 골뱅이, 44개, 140g",158870.0,196700.0,0.0,0.0,0.0,,,
93384858151,PC002652,"동원 자연산 골뱅이, 45개, 140g",162330.0,201000.0,0.0,0.0,0.0,,,
93384858156,PC002652,"동원 자연산 골뱅이, 46개, 140g",165900.0,205400.0,0.0,0.0,0.0,,,
93384858178,PC002652,"동원 자연산 골뱅이, 47개, 140g",169370.0,209700.0,0.0,0.0,0.0,,,
93384858184,PC002652,동원 골뱅이캔 140g 48개 식자재 골뱅이 통조림,172830.0,214000.0,0.0,0.0,0.0,,,
93384552758,PC001080,"골뱅이 통조림 230G 유동, 1개",10290.0,12700.0,0.0,0.0,0.0,,,
93384552764,PC001080,"유동 자연산 골뱅이 통조림, 230g, 2개",17540.0,21700.0,0.0,0.0,0.0,,,
93384552765,PC001080,"유동 [T] 자연산골뱅이 230g x3개, 3개",23940.0,29600.0,0.0,0.0,0.0,,,
93384552759,PC001080,"유동 산 골뱅이 230g, 4개",30240.0,37400.0,0.0,0.0,0.0,,,
93384552763,PC001080,"유동 자연산 골뱅이 통조림, 230g, 5개",36650.0,45400.0,0.0,0.0,0.0,,,
93384552749,PC001080,"유동 [T] 자연산골뱅이 230g x6개, 6개",43050.0,53300.0,0.0,0.0,0.0,,,
93384552753,PC001080,"유동 자연산 골뱅이, 230g, 7개",49350.0,61100.0,0.0,0.0,0.0,,,
93384552744,PC001080,"유동 자연산 골뱅이, 230g, 8개",55760.0,69000.0,0.0,0.0,0.0,,,
93384552754,PC001080,"유동 자연산 골뱅이, 230g, 9개",62160.0,77000.0,0.0,0.0,0.0,,,
93384552743,PC001080,"유동 자연산 골뱅이, 230g, 10개",68460.0,84800.0,0.0,0.0,0.0,,,
93384552768,PC001080,"유동 자연산 골뱅이, 230g, 11개",74870.0,92700.0,0.0,0.0,0.0,,,
93384552773,PC001080,"유동 자연산 골뱅이, 230g, 12개",81270.0,100600.0,0.0,0.0,0.0,,,
93384552772,PC001080,"유동 자연산 골뱅이, 230g, 13개",87570.0,108400.0,0.0,0.0,0.0,,,
93384552762,PC001080,"유동 자연산 골뱅이, 230g, 14개",93980.0,116400.0,0.0,0.0,0.0,,,
93384552757,PC001080,"유동 산 골뱅이 230g, 15개",100380.0,124300.0,0.0,0.0,0.0,,,
93384552746,PC001080,"유동 자연산 골뱅이, 230g, 16개",106680.0,132100.0,0.0,0.0,0.0,,,
93384552770,PC001080,"유동 자연산 골뱅이, 230g, 17개",113090.0,140000.0,0.0,0.0,0.0,,,
93384552761,PC001080,"유동 자연산 골뱅이, 230g, 18개",119490.0,147900.0,0.0,0.0,0.0,,,
93384552771,PC001080,"유동 자연산 골뱅이, 230g, 19개",125790.0,155700.0,0.0,0.0,0.0,,,
93384552752,PC001080,"유동 자연산 골뱅이, 230g, 20개",132200.0,163700.0,0.0,0.0,0.0,,,
93384552767,PC001080,"유동 자연산 골뱅이, 230g, 21개",138600.0,171600.0,0.0,0.0,0.0,,,
93384552745,PC001080,"유동 자연산 골뱅이, 230g, 22개",144900.0,179400.0,0.0,0.0,0.0,,,
93384552769,PC001080,"유동 자연산 골뱅이, 230g, 23개",151310.0,187300.0,0.0,0.0,0.0,,,
93384552751,PC001080,"유동 골뱅이 통조림, 230g, 24개",157710.0,195300.0,0.0,0.0,0.0,,,
93384346045,PC001070,"유동 구수한맛 뚝배기 번데기탕, 280g, 1개",5500.0,7200.0,0.0,0.0,0.0,,,
93384346073,PC001070,"유동 구수한맛 뚝배기 번데기탕, 280g, 2개",8200.0,10700.0,0.0,0.0,0.0,,,
93384346065,PC001070,"유동 구수한맛 뚝배기 번데기탕, 280g, 3개",9900.0,12900.0,0.0,0.0,0.0,,,
93384346064,PC001070,"유동 구수한맛 뚝배기 번데기탕, 280g, 4개",11700.0,15200.0,0.0,0.0,0.0,,,
93384346061,PC001070,"유동 구수한맛 뚝배기 번데기탕, 280g, 5개",13500.0,17600.0,0.0,0.0,0.0,,,
93384346068,PC001070,"유동 구수한맛 뚝배기 번데기탕, 280g, 6개",15300.0,19900.0,0.0,0.0,0.0,,,
93384346070,PC001070,"유동 뚝배기 번데기탕 구수한맛 280g, 7개",17100.0,22200.0,0.0,0.0,0.0,,,
93384346058,PC001070,"유동 뚝배기 번데기탕 (구수한맛) 280g, 8개",18900.0,24600.0,0.0,0.0,0.0,,,
93384346050,PC001070,"유동 뚝배기 번데기탕 구수한맛, 280g, 9개",20700.0,26900.0,0.0,0.0,0.0,,,
93384346051,PC001070,"유동 구수한맛 뚝배기 번데기탕, 280g, 10개",22500.0,29300.0,0.0,0.0,0.0,,,
93384346067,PC001070,"유동 뚝배기 번데기탕 구수한맛, 280g, 11개",24300.0,31600.0,0.0,0.0,0.0,,,
93384346046,PC001070,"유동 뚝배기 번데기탕 (구수한맛) 280g, 12개",26100.0,33900.0,0.0,0.0,0.0,,,
93384346060,PC001070,"유동 뚝배기 번데기탕 구수한맛, 280g, 13개",27900.0,36300.0,0.0,0.0,0.0,,,
93384346053,PC001070,"유동 뚝배기 번데기탕 구수한맛 280g, 14개",29600.0,38500.0,0.0,0.0,0.0,,,
93384346054,PC001070,"유동 뚝배기 번데기탕 구수한맛 280g, 15개",31400.0,40800.0,0.0,0.0,0.0,,,
93384346072,PC001070,"유동 뚝배기 번데기탕 구수한맛 280g, 16개",33200.0,43200.0,0.0,0.0,0.0,,,
93384346049,PC001070,"유동 구수한맛 뚝배기 번데기탕, 280g, 17개",35000.0,45500.0,0.0,0.0,0.0,,,
93384346044,PC001070,"유동 뚝배기 번데기탕 구수한맛 280g, 18개",36800.0,47800.0,0.0,0.0,0.0,,,
93384346062,PC001070,"유동 구수한맛 뚝배기 번데기탕, 280g, 19개",38600.0,50200.0,0.0,0.0,0.0,,,
93384346063,PC001070,"유동 뚝배기 번데기탕 (구수한맛) 280g, 20개",40400.0,52500.0,0.0,0.0,0.0,,,
93384346048,PC001070,"유동 구수한맛 뚝배기 번데기탕, 280g, 21개",42200.0,54900.0,0.0,0.0,0.0,,,
93384346066,PC001070,"유동 뚝배기 번데기탕 구수한맛 280g, 22개",44000.0,57200.0,0.0,0.0,0.0,,,
93384346071,PC001070,"유동 구수한맛 뚝배기 번데기탕, 280g, 23개",45800.0,59500.0,0.0,0.0,0.0,,,
93384346069,PC001070,"유동 뚝배기 번데기탕 구수한맛, 280g, 24개",47600.0,61900.0,0.0,0.0,0.0,,,
93384186595,PC001069,"유동 뚝배기 번데기탕 얼큰한맛 통조림, 280g, 1개",5500.0,7200.0,0.0,0.0,0.0,,,
93384186581,PC001069,"유동 뚝배기 번데기탕 얼큰한맛 통조림, 280g, 2개",8200.0,10700.0,0.0,0.0,0.0,,,
93384186591,PC001069,"유동 뚝배기 번데기탕 얼큰한맛 통조림, 280g, 3개",9900.0,12900.0,0.0,0.0,0.0,,,
93384186587,PC001069,"유동 뚝배기 번데기탕 얼큰한 맛, 280g, 4개",11700.0,15200.0,0.0,0.0,0.0,,,
93384186580,PC001069,"유동 뚝배기 번데기탕 얼큰한맛 통조림, 280g, 5개",13500.0,17600.0,0.0,0.0,0.0,,,
93384186582,PC001069,"유동 뚝배기 번데기탕 얼큰한맛 통조림, 280g, 6개",15300.0,19900.0,0.0,0.0,0.0,,,
93384186578,PC001069,"유동 뚝배기 번데기탕 얼큰한맛 280g, 7개",17100.0,22200.0,0.0,0.0,0.0,,,
93384186596,PC001069,"유동 뚝배기 번데기탕 얼큰한맛 통조림, 280g, 8개",18900.0,24600.0,0.0,0.0,0.0,,,
93384186586,PC001069,"유동 뚝배기 번데기탕 얼큰한 맛, 280g, 9개",20700.0,26900.0,0.0,0.0,0.0,,,
93384186608,PC001069,"유동 뚝배기 번데기탕 얼큰한맛 통조림, 280g, 10개",22500.0,29300.0,0.0,0.0,0.0,,,
93384186589,PC001069,"유동 뚝배기 번데기탕 얼큰한 맛, 280g, 11개",24300.0,31600.0,0.0,0.0,0.0,,,
93384186606,PC001069,"유동 뚝배기 번데기탕 얼큰한맛 통조림, 280g, 12개",26100.0,33900.0,0.0,0.0,0.0,,,
93384186602,PC001069,"유동 뚝배기 번데기탕 얼큰한맛, 280g, 13개",27900.0,36300.0,0.0,0.0,0.0,,,
93384186584,PC001069,"유동 뚝배기 번데기탕 얼큰한맛 280g, 14개",29600.0,38500.0,0.0,0.0,0.0,,,
93384186594,PC001069,"유동 뚝배기 번데기탕 얼큰한맛 280g, 15개",31400.0,40800.0,0.0,0.0,0.0,,,
93384186597,PC001069,"유동 뚝배기 번데기탕 얼큰한맛, 280g, 16개",33200.0,43200.0,0.0,0.0,0.0,,,
93384186593,PC001069,"유동 뚝배기 번데기탕 얼큰한맛, 280g, 17개",35000.0,45500.0,0.0,0.0,0.0,,,
93384186585,PC001069,"유동 뚝배기 번데기탕 얼큰한맛 280g, 18개",36800.0,47800.0,0.0,0.0,0.0,,,
93384186599,PC001069,"유동 뚝배기 번데기탕 얼큰한맛, 280g, 19개",38600.0,50200.0,0.0,0.0,0.0,,,
93384186592,PC001069,"유동 뚝배기 번데기탕 얼큰한맛, 280g, 20개",40400.0,52500.0,0.0,0.0,0.0,,,
93384186588,PC001069,"유동 뚝배기 번데기탕 얼큰한맛, 280g, 21개",42200.0,54900.0,0.0,0.0,0.0,,,
93384186583,PC001069,"유동 뚝배기 번데기탕 얼큰한 맛, 280g, 22개",44000.0,57200.0,0.0,0.0,0.0,,,
93384186590,PC001069,"유동 뚝배기 번데기탕 얼큰한맛, 280g, 23개",45800.0,59500.0,0.0,0.0,0.0,,,
93384186579,PC001069,"유동 뚝배기 번데기탕 얼큰한맛, 280g, 24개",47600.0,61900.0,0.0,0.0,0.0,,,
93384096033,PC000346,"펭귄 황도(슬) 400g, 1개",5100.0,6600.0,0.0,0.0,0.0,,,
93384096050,PC000346,"펭귄 황도슬라이스 400g 복숭아 과일 통조림, 2개",7400.0,9600.0,0.0,0.0,0.0,,,
93384096032,PC000346,"펭귄 황도 슬라이스 통조림, 400g, 3개",8900.0,11600.0,0.0,0.0,0.0,,,
93384096046,PC000346,"펭귄 황도 슬라이스 통조림, 400g, 4개",10300.0,13400.0,0.0,0.0,0.0,,,
93384096041,PC000346,"펭귄 황도 슬라이스 통조림, 400g, 5개",11700.0,15200.0,0.0,0.0,0.0,,,
93384096045,PC000346,"펭귄 황도 슬라이스 통조림, 400g, 6개",13100.0,17000.0,0.0,0.0,0.0,,,
93384096031,PC000346,"펭귄황도슬라이스 펭귄 황도슬라이스, 400g, 7개",14600.0,19000.0,0.0,0.0,0.0,,,
93384096049,PC000346,"펭귄황도슬라이스 펭귄 황도슬라이스, 400g, 8개",16000.0,20800.0,0.0,0.0,0.0,,,
93384096052,PC000346,"펭귄황도슬라이스 펭귄 황도슬라이스, 400g, 9개",17400.0,22600.0,0.0,0.0,0.0,,,
93384096034,PC000346,"황도(슬)400g/펭귄X10ea, 400g, 10개",18800.0,24400.0,0.0,0.0,0.0,,,
93384096029,PC000346,"펭귄황도슬라이스 펭귄 황도슬라이스, 400g, 11개",20300.0,26400.0,0.0,0.0,0.0,,,
93384096030,PC000346,"올따옴) 펭귄 황도 슬라이스 400g 12입, 12개",21700.0,28200.0,0.0,0.0,0.0,,,
93384096051,PC000346,"펭귄황도슬라이스 펭귄 황도슬라이스, 400g, 13개",23100.0,30000.0,0.0,0.0,0.0,,,
93384096044,PC000346,"펭귄황도슬라이스 펭귄 황도슬라이스, 400g, 14개",24500.0,31900.0,0.0,0.0,0.0,,,
93384096043,PC000346,"펭귄황도슬라이스 펭귄 황도슬라이스, 400g, 15개",26000.0,33800.0,0.0,0.0,0.0,,,
93384096036,PC000346,"펭귄 황도슬라이스 400g 복숭아 과일 통조림, 16개",27400.0,35600.0,0.0,0.0,0.0,,,
93384096038,PC000346,"펭귄황도슬라이스 펭귄 황도슬라이스, 400g, 17개",28800.0,37400.0,0.0,0.0,0.0,,,
93384096035,PC000346,"펭귄황도슬라이스 펭귄 황도슬라이스, 400g, 18개",30200.0,39300.0,0.0,0.0,0.0,,,
93384096040,PC000346,"펭귄황도슬라이스 펭귄 황도슬라이스, 400g, 19개",31700.0,41200.0,0.0,0.0,0.0,,,
93384096039,PC000346,"펭귄황도슬라이스 펭귄 황도슬라이스, 400g, 20개",33100.0,43000.0,0.0,0.0,0.0,,,
93384096042,PC000346,"펭귄황도슬라이스 펭귄 황도슬라이스, 400g, 21개",34500.0,44900.0,0.0,0.0,0.0,,,
93384096047,PC000346,"펭귄황도슬라이스 펭귄 황도슬라이스, 400g, 22개",36000.0,46800.0,0.0,0.0,0.0,,,
93384096048,PC000346,"펭귄황도슬라이스 펭귄 황도슬라이스, 400g, 23개",37400.0,48600.0,0.0,0.0,0.0,,,
93384096037,PC000346,"펭귄 황도 슬라이스, 400g, 24개",38800.0,50400.0,0.0,0.0,0.0,,,
93381980773,PC000345,"펭귄 황도 400g 2절, 1개",5400.0,7000.0,0.0,0.0,0.0,,,
93381980771,PC000345,"펭귄 황도, 400g, 2개",7900.0,10300.0,0.0,0.0,0.0,,,
93381980777,PC000345,"펭귄 황도 400g 2절, 3개",9600.0,12500.0,0.0,0.0,0.0,,,
93381980782,PC000345,"펭귄 황도 신형 2절, 400g, 4개",11300.0,14700.0,0.0,0.0,0.0,,,
93381980772,PC000345,"펭귄 황도 신형 2절, 400g, 5개",12900.0,16800.0,0.0,0.0,0.0,,,
93381980786,PC000345,"펭귄 황도 신형 2절, 400g, 6개",14600.0,19000.0,0.0,0.0,0.0,,,
93381980774,PC000345,"펭귄 황도 신형 2절, 400g, 7개",16300.0,21200.0,0.0,0.0,0.0,,,
93381980770,PC000345,"펭귄 황도 신형 2절, 400g, 8개",17900.0,23300.0,0.0,0.0,0.0,,,
93381980775,PC000345,"펭귄 황도 신형 2절, 400g, 9개",19600.0,25500.0,0.0,0.0,0.0,,,
93381980787,PC000345,"펭귄 황도 신형 2절, 400g, 10개",21300.0,27700.0,0.0,0.0,0.0,,,
93381980769,PC000345,"펭귄 황도 신형 2절, 400g, 11개",23000.0,29900.0,0.0,0.0,0.0,,,
93381980785,PC000345,"펭귄 황도 신형 2절, 400g, 12개",24600.0,32000.0,0.0,0.0,0.0,,,
93381980790,PC000345,"펭귄 황도 400g 2절, 13개",26300.0,34200.0,0.0,0.0,0.0,,,
93381980784,PC000345,"펭귄 황도 400g 2절, 14개",28000.0,36400.0,0.0,0.0,0.0,,,
93381980789,PC000345,"펭귄 황도 신형 2절, 400g, 15개",29600.0,38500.0,0.0,0.0,0.0,,,
93381980781,PC000345,"펭귄 황도 신형 2절, 400g, 16개",31300.0,40700.0,0.0,0.0,0.0,,,
93381980779,PC000345,"펭귄 황도 신형 2절, 400g, 17개",33000.0,42900.0,0.0,0.0,0.0,,,
93381980780,PC000345,"펭귄 황도 신형 2절, 400g, 18개",34700.0,45100.0,0.0,0.0,0.0,,,
93381980778,PC000345,"펭귄 황도 400g 2절, 19개",36300.0,47200.0,0.0,0.0,0.0,,,
93381980776,PC000345,"펭귄 황도 400g 2절, 20개",38000.0,49400.0,0.0,0.0,0.0,,,
93381980768,PC000345,"펭귄 황도 신형 2절, 400g, 21개",39700.0,51600.0,0.0,0.0,0.0,,,
93381980767,PC000345,"펭귄 황도 신형 2절, 400g, 22개",41300.0,53700.0,0.0,0.0,0.0,,,
93381980788,PC000345,"펭귄 황도 400g 2절, 23개",43000.0,55900.0,0.0,0.0,0.0,,,
93381980783,PC000345,"펭귄 황도 신형, 400g, 24개",44700.0,58100.0,0.0,0.0,0.0,,,
93381955643,PC001767,"삼아 베이크드빈스 400g 콩 통조림, 1개",4900.0,10000.0,0.0,0.0,0.0,,,
93381955653,PC001767,"삼아 베이키드, 400g, 2개",7000.0,9100.0,0.0,0.0,0.0,,,
93381955658,PC001767,"삼아 베이키드, 400g, 3개",8200.0,10700.0,0.0,0.0,0.0,,,
93381955644,PC001767,"삼아 [삼아씨에프] 베이키드빈 (삼아 400g) X 4, 400g, 4개",9500.0,12400.0,0.0,0.0,0.0,,,
93381955657,PC001767,"삼아 베이크드빈스 400g 콩 통조림, 5개",10700.0,13900.0,0.0,0.0,0.0,,,
93381955646,PC001767,"삼아 베이크드빈스 400g 콩 통조림, 6개",11900.0,15500.0,0.0,0.0,0.0,,,
93381955642,PC001767,"바이오마켓_삼아 대두콩 베이크드빈스 400g, 7개",13100.0,17000.0,0.0,0.0,0.0,,,
93381955656,PC001767,"바이오마켓_삼아 대두콩 베이크드빈스 400g, 8개",14400.0,18700.0,0.0,0.0,0.0,,,
93381955648,PC001767,"바이오마켓_삼아 대두콩 베이크드빈스 400g, 9개",15600.0,20300.0,0.0,0.0,0.0,,,
93381955647,PC001767,"삼아 베이크드빈스 400g x10캔 / 부대 찌개 강낭콩 햄, 10개",16800.0,21800.0,0.0,0.0,0.0,,,
93381955655,PC001767,"삼아 베이크드빈스 400g 콩 통조림, 11개",18000.0,23400.0,0.0,0.0,0.0,,,
93381955660,PC001767,"바이오마켓_삼아 대두콩 베이크드빈스 400g, 12개",19200.0,25000.0,0.0,0.0,0.0,,,
93381955649,PC001767,"삼아 베이크드빈스 400g 콩 통조림, 13개",20500.0,26700.0,0.0,0.0,0.0,,,
93381955663,PC001767,"삼아 베이크드빈스 400g 콩 통조림, 14개",21700.0,28200.0,0.0,0.0,0.0,,,
93381955668,PC001767,"바이오마켓_삼아 대두콩 베이크드빈스 400g, 15개",22900.0,29800.0,0.0,0.0,0.0,,,
93381955661,PC001767,"삼아 베이크드빈스 400g 콩 통조림, 16개",24100.0,31300.0,0.0,0.0,0.0,,,
93381955662,PC001767,"삼아 베이크드빈스 400g 콩 통조림, 17개",25400.0,33000.0,0.0,0.0,0.0,,,
93381955651,PC001767,"삼아 베이크드빈스 400g 콩 통조림, 18개",26600.0,34600.0,0.0,0.0,0.0,,,
93381955659,PC001767,"삼아 베이크드빈스 400g 콩 통조림, 19개",27800.0,36100.0,0.0,0.0,0.0,,,
93381955645,PC001767,"바이오마켓_삼아 대두콩 베이크드빈스 400g, 20개",29000.0,37700.0,0.0,0.0,0.0,,,
93381955666,PC001767,"바이오마켓_삼아 대두콩 베이크드빈스 400g, 21개",30200.0,39300.0,0.0,0.0,0.0,,,
93381955650,PC001767,"바이오마켓_삼아 대두콩 베이크드빈스 400g, 22개",31500.0,41000.0,0.0,0.0,0.0,,,
93381955654,PC001767,"바이오마켓_삼아 대두콩 베이크드빈스 400g, 23개",32700.0,42500.0,0.0,0.0,0.0,,,
93381955652,PC001767,"삼아 베이크드빈스 400g x24캔 / 부대 찌개 강낭콩 햄, 24개",33900.0,44100.0,0.0,0.0,0.0,,,
93374386377,PC003695,강구나루 황도 슬라이스 400g,5100.0,6600.0,0.0,0.0,0.0,,,
93374386415,PC003695,강구나루 황도 슬라이스 400g,7300.0,9500.0,0.0,0.0,0.0,,,
93374386390,PC003695,강구나루 황도 슬라이스 400g,8600.0,11200.0,0.0,0.0,0.0,,,
93374386385,PC003695,강구나루 황도 슬라이스 400g,10000.0,13000.0,0.0,0.0,0.0,,,
93374386408,PC003695,강구나루 황도 슬라이스 400g,11400.0,14800.0,0.0,0.0,0.0,,,
93374386395,PC003695,삼아씨에프 황도 슬라이스 400g,12700.0,16500.0,0.0,0.0,0.0,,,
93374386386,PC003695,강구나루 황도 슬라이스 400g,14100.0,18300.0,0.0,0.0,0.0,,,
93374386399,PC003695,강구나루 황도 슬라이스 400g,15400.0,20000.0,0.0,0.0,0.0,,,
93374386393,PC003695,강구나루 황도 슬라이스 400g,16800.0,21800.0,0.0,0.0,0.0,,,
93374386396,PC003695,강구나루 황도 슬라이스 400g,18200.0,23700.0,0.0,0.0,0.0,,,
93374386397,PC003695,강구나루 황도 슬라이스 400g,19500.0,25400.0,0.0,0.0,0.0,,,
93374386370,PC003695,강구나루 황도 슬라이스 400g,20900.0,27200.0,0.0,0.0,0.0,,,
93374386406,PC003695,강구나루 황도 슬라이스 400g,22200.0,28900.0,0.0,0.0,0.0,,,
93374386372,PC003695,강구나루 황도 슬라이스 400g,23600.0,30700.0,0.0,0.0,0.0,,,
93374386383,PC003695,강구나루 황도 슬라이스 400g,25000.0,32500.0,0.0,0.0,0.0,,,
93374386400,PC003695,강구나루 황도 슬라이스 400g,26300.0,34200.0,0.0,0.0,0.0,,,
93374386381,PC003695,강구나루 황도 슬라이스 400g,27700.0,36000.0,0.0,0.0,0.0,,,
93374386367,PC003695,강구나루 황도 슬라이스 400g,29000.0,37700.0,0.0,0.0,0.0,,,
93374386371,PC003695,강구나루 황도 슬라이스 400g,30400.0,39500.0,0.0,0.0,0.0,,,
93374386409,PC003695,강구나루 황도 슬라이스 400g,31700.0,41200.0,0.0,0.0,0.0,,,
93374386387,PC003695,강구나루 황도 슬라이스 400g,33100.0,43000.0,0.0,0.0,0.0,,,
93374386369,PC003695,강구나루 황도 슬라이스 400g,34500.0,44900.0,0.0,0.0,0.0,,,
93374386366,PC003695,강구나루 황도 슬라이스 400g,35800.0,46500.0,0.0,0.0,0.0,,,
93374386401,PC003695,강구나루 HC 황도 슬라이스,37200.0,48400.0,0.0,0.0,0.0,,,
93374329655,PC000351,"백도 식자재 펭귄 400G 통조림 가공식품, 1개",5400.0,7000.0,0.0,0.0,0.0,,,
93374329657,PC000351,"백도 가공식품 식자재 펭귄 400G 통조림, 2개",7900.0,10300.0,0.0,0.0,0.0,,,
93374329647,PC000351,"펭귄 푸드피아 백도 과일통조림, 400g, 3개",9600.0,12500.0,0.0,0.0,0.0,,,
93374329658,PC000351,"식재료 백도복숭아캔 2절 펭귄 400g ffff, 4개",11300.0,14700.0,0.0,0.0,0.0,,,
93374329646,PC000351,"펭귄 푸드피아 백도 과일통조림, 400g, 5개",12900.0,16800.0,0.0,0.0,0.0,,,
93374329651,PC000351,"펭귄 푸드피아 백도 과일통조림, 400g, 6개",14600.0,19000.0,0.0,0.0,0.0,,,
93374329659,PC000351,"펭귄 푸드피아 백도 과일통조림, 400g, 7개",16300.0,21200.0,0.0,0.0,0.0,,,
93374329641,PC000351,"펭귄 푸드피아 백도 과일통조림, 400g, 8개",17900.0,23300.0,0.0,0.0,0.0,,,
93374329650,PC000351,"펭귄 푸드피아 백도 과일통조림, 400g, 9개",19600.0,25500.0,0.0,0.0,0.0,,,
93374329662,PC000351,"펭귄 푸드피아 백도 과일통조림, 400g, 10개",21300.0,27700.0,0.0,0.0,0.0,,,
93374329642,PC000351,"펭귄 푸드피아 백도 과일통조림, 400g, 11개",23000.0,29900.0,0.0,0.0,0.0,,,
93374329656,PC000351,"백도400g/펭귄x12개, 400g, 12개",24600.0,32000.0,0.0,0.0,0.0,,,
93374329649,PC000351,"펭귄 푸드피아 백도 과일통조림, 400g, 13개",26300.0,34200.0,0.0,0.0,0.0,,,
93374329661,PC000351,"펭귄 푸드피아 백도 과일통조림, 400g, 14개",28000.0,36400.0,0.0,0.0,0.0,,,
93374329639,PC000351,"펭귄 푸드피아 백도 과일통조림, 400g, 15개",29600.0,38500.0,0.0,0.0,0.0,,,
93374329640,PC000351,"펭귄 푸드피아 백도 과일통조림, 400g, 16개",31300.0,40700.0,0.0,0.0,0.0,,,
93374329654,PC000351,"펭귄 푸드피아 백도 과일통조림, 400g, 17개",33000.0,42900.0,0.0,0.0,0.0,,,
93374329643,PC000351,"펭귄 푸드피아 백도 과일통조림, 400g, 18개",34700.0,45100.0,0.0,0.0,0.0,,,
93374329653,PC000351,"펭귄 푸드피아 백도 과일통조림, 400g, 19개",36300.0,47200.0,0.0,0.0,0.0,,,
93374329644,PC000351,"펭귄 푸드피아 백도 과일통조림, 400g, 20개",38000.0,49400.0,0.0,0.0,0.0,,,
93374329648,PC000351,"펭귄 푸드피아 백도 과일통조림, 400g, 21개",39700.0,51600.0,0.0,0.0,0.0,,,
93374329660,PC000351,"펭귄 푸드피아 백도 과일통조림, 400g, 22개",41300.0,53700.0,0.0,0.0,0.0,,,
93374329652,PC000351,"펭귄 푸드피아 백도 과일통조림, 400g, 23개",43000.0,55900.0,0.0,0.0,0.0,,,
93374329645,PC000351,백도 식자재 펭귄 400G 1박스 24입 통조림 가공식품,44700.0,58100.0,0.0,0.0,0.0,,,
